Customer_id,Gender,Age,City,Order_id,Order_date,Restaurant_name,Dish_Name,Category,Quantity,Price,Payment_method,Order_frequency,Churned,Rating,Delivery_status
C2852,FEMALE,Adult,Peshawar,O6852,02-07-2024,Subway,Fries,Continental,3,474.62,Cash,26,Active,3,Delayed
C3501,OTHER,Teenager,Peshawar,O7501,02-07-2024,McDonald's,Burger,Chinese,1,776.39,Wallet,11,Inactive,4,Cancelled
C3342,FEMALE,Adult,Peshawar,O7342,02-07-2024,Pizza Hut,Pasta,Fast Food,3,914.81,Wallet,19,Active,1,Delayed
C3689,OTHER,Teenager,Peshawar,O7689,02-07-2024,KFC,Sandwich,Dessert,3,1229.53,Cash,6,Active,4,Cancelled
C1497,MALE,Teenager,Karachi,O5497,02-07-2024,Burger King,Pizza,Fast Food,3,1494.29,Wallet,17,Inactive,2,Cancelled
C5756,OTHER,Adult,Lahore,O9756,03-07-2024,Burger King,Pasta,Chinese,1,141.27,Card,46,Active,2,Cancelled
C5616,MALE,Senior,Peshawar,O9616,03-07-2024,Pizza Hut,Burger,Dessert,5,250.31,Cash,30,Inactive,1,Delivered
C2387,OTHER,Teenager,Lahore,O6387,03-07-2024,Burger King,Sandwich,Dessert,4,491.56,Wallet,42,Active,1,Delayed
C3975,MALE,Senior,Islamabad,O7975,03-07-2024,Pizza Hut,Fries,Fast Food,1,505.39,Wallet,13,Active,5,Delayed
C4198,MALE,Teenager,Multan,O8198,03-07-2024,KFC,Fries,Continental,4,579.83,Cash,43,Inactive,3,Cancelled
C4139,MALE,Adult,Karachi,O8139,03-07-2024,McDonald's,Pizza,Dessert,1,591.59,Card,7,Active,1,Cancelled
C3179,MALE,Senior,Islamabad,O7179,03-07-2024,Burger King,Burger,Continental,2,765.84,Cash,48,Active,5,Delayed
C6594,MALE,Adult,Lahore,O10594,03-07-2024,Burger King,Sandwich,Italian,3,766.13,Cash,30,Active,2,Cancelled
C5906,FEMALE,Adult,Lahore,O9906,03-07-2024,Burger King,Sandwich,Fast Food,5,841.45,Card,14,Active,2,Cancelled
C6085,FEMALE,Adult,Islamabad,O10085,03-07-2024,Pizza Hut,Sandwich,Fast Food,4,878.72,Wallet,9,Inactive,5,Cancelled
C4379,FEMALE,Adult,Lahore,O8379,03-07-2024,Subway,Burger,Chinese,2,897.87,Card,7,Inactive,5,Delayed
C4505,MALE,Adult,Peshawar,O8505,04-07-2024,Subway,Pasta,Italian,5,328.79,Wallet,30,Inactive,5,Cancelled
C5288,MALE,Teenager,Lahore,O9288,04-07-2024,KFC,Burger,Continental,3,410.83,Card,8,Active,1,Cancelled
C3844,OTHER,Teenager,Karachi,O7844,04-07-2024,Subway,Fries,Dessert,4,438.45,Card,28,Active,2,Cancelled
C6035,MALE,Teenager,Karachi,O10035,04-07-2024,KFC,Pizza,Chinese,3,946.01,Wallet,27,Inactive,1,Delayed
C3055,FEMALE,Adult,Islamabad,O7055,04-07-2024,KFC,Pizza,Fast Food,4,1195.05,Wallet,9,Inactive,4,Delayed
C6154,OTHER,Teenager,Peshawar,O10154,05-07-2024,Burger King,Fries,Italian,2,489.76,Card,45,Active,5,Delayed
C3467,FEMALE,Senior,Lahore,O7467,05-07-2024,Pizza Hut,Pizza,Dessert,5,537.33,Cash,33,Inactive,2,Delayed
C2699,FEMALE,Adult,Lahore,O6699,05-07-2024,McDonald's,Pasta,Italian,1,834.97,Wallet,31,Inactive,1,Delayed
C4510,FEMALE,Senior,Lahore,O8510,05-07-2024,KFC,Burger,Italian,1,896.27,Cash,11,Active,2,Delivered
C2782,OTHER,Adult,Karachi,O6782,05-07-2024,Subway,Pasta,Continental,3,1024.57,Card,32,Active,4,Delivered
C4521,OTHER,Adult,Multan,O8521,05-07-2024,Pizza Hut,Pizza,Continental,2,1079.19,Wallet,4,Inactive,1,Delayed
C3028,FEMALE,Teenager,Peshawar,O7028,06-07-2024,Pizza Hut,Fries,Continental,1,288.39,Wallet,35,Active,2,Delivered
C6754,OTHER,Teenager,Islamabad,O10754,06-07-2024,Burger King,Pasta,Fast Food,3,777.19,Card,6,Inactive,4,Delayed
C2922,OTHER,Adult,Multan,O6922,06-07-2024,Pizza Hut,Fries,Dessert,4,822.44,Cash,49,Active,4,Delayed
C1137,OTHER,Adult,Islamabad,O5137,06-07-2024,Subway,Sandwich,Italian,3,927.29,Cash,22,Active,5,Cancelled
C6106,OTHER,Adult,Multan,O10106,06-07-2024,Burger King,Pasta,Italian,2,978.69,Wallet,17,Inactive,2,Cancelled
C2273,OTHER,Senior,Peshawar,O6273,06-07-2024,KFC,Pasta,Continental,2,1478.57,Wallet,7,Inactive,5,Delayed
C2106,MALE,Senior,Lahore,O6106,07-07-2024,KFC,Pizza,Chinese,2,338.73,Wallet,50,Inactive,3,Delayed
C6257,OTHER,Teenager,Multan,O10257,07-07-2024,Subway,Pizza,Dessert,2,422.34,Wallet,4,Active,4,Cancelled
C4454,OTHER,Teenager,Karachi,O8454,07-07-2024,Pizza Hut,Pasta,Chinese,3,991.61,Wallet,15,Inactive,4,Delayed
C4180,FEMALE,Adult,Multan,O8180,07-07-2024,McDonald's,Burger,Continental,1,1180.57,Cash,27,Active,4,Delayed
C6699,MALE,Teenager,Lahore,O10699,08-07-2024,McDonald's,Pasta,Continental,1,101.73,Card,12,Active,5,Cancelled
C4109,FEMALE,Adult,Multan,O8109,08-07-2024,McDonald's,Pasta,Dessert,4,200.96,Wallet,29,Active,5,Delayed
C1969,FEMALE,Teenager,Karachi,O5969,08-07-2024,Burger King,Burger,Continental,5,209.18,Cash,32,Active,5,Delivered
C2290,FEMALE,Teenager,Peshawar,O6290,08-07-2024,Burger King,Burger,Dessert,4,358.94,Wallet,5,Active,3,Delivered
C1538,OTHER,Teenager,Islamabad,O5538,08-07-2024,KFC,Pasta,Fast Food,2,618.61,Cash,45,Active,4,Delayed
C3096,OTHER,Senior,Peshawar,O7096,08-07-2024,Pizza Hut,Pizza,Fast Food,1,627.33,Card,4,Inactive,3,Delivered
C2540,OTHER,Teenager,Islamabad,O6540,08-07-2024,KFC,Sandwich,Chinese,1,654.86,Cash,17,Inactive,3,Delayed
C4753,OTHER,Teenager,Multan,O8753,08-07-2024,Pizza Hut,Burger,Italian,4,746.59,Card,13,Inactive,5,Delivered
C6387,FEMALE,Teenager,Islamabad,O10387,08-07-2024,KFC,Burger,Continental,2,790.29,Card,28,Inactive,3,Delivered
C4262,OTHER,Teenager,Lahore,O8262,08-07-2024,Subway,Fries,Dessert,5,1293.15,Card,1,Inactive,1,Delayed
C5690,MALE,Teenager,Lahore,O9690,08-07-2024,KFC,Pasta,Chinese,3,1379.83,Card,11,Active,5,Delayed
C6447,MALE,Senior,Peshawar,O10447,09-07-2024,KFC,Pasta,Fast Food,3,397.04,Wallet,24,Inactive,4,Cancelled
C4014,MALE,Teenager,Karachi,O8014,09-07-2024,McDonald's,Pasta,Continental,1,512.22,Cash,49,Inactive,1,Delivered
C3555,FEMALE,Adult,Islamabad,O7555,09-07-2024,Subway,Sandwich,Continental,1,900.46,Cash,1,Active,4,Cancelled
C6347,MALE,Senior,Peshawar,O10347,09-07-2024,KFC,Pizza,Continental,2,1042.68,Card,24,Inactive,1,Cancelled
C2197,FEMALE,Senior,Multan,O6197,09-07-2024,Burger King,Pizza,Italian,1,1085.57,Card,25,Inactive,4,Delivered
C3696,MALE,Senior,Multan,O7696,09-07-2024,Burger King,Burger,Fast Food,2,1247.51,Wallet,3,Inactive,5,Delivered
C6715,OTHER,Adult,Peshawar,O10715,09-07-2024,McDonald's,Fries,Fast Food,1,1336.21,Cash,49,Inactive,2,Delivered
C1725,OTHER,Teenager,Multan,O5725,09-07-2024,Subway,Sandwich,Chinese,2,1439.3,Cash,29,Active,3,Cancelled
C4963,MALE,Teenager,Lahore,O8963,09-07-2024,Subway,Sandwich,Fast Food,3,1457.58,Wallet,4,Inactive,2,Delivered
C3639,FEMALE,Adult,Islamabad,O7639,10-07-2024,KFC,Fries,Fast Food,1,259.31,Card,50,Inactive,1,Delivered
C4761,MALE,Senior,Islamabad,O8761,10-07-2024,Subway,Burger,Dessert,4,306.92,Card,16,Inactive,1,Cancelled
C4866,OTHER,Adult,Multan,O8866,10-07-2024,Pizza Hut,Sandwich,Fast Food,3,693.56,Cash,44,Active,5,Cancelled
C6986,FEMALE,Senior,Karachi,O10986,10-07-2024,Pizza Hut,Fries,Italian,2,747.04,Cash,40,Inactive,4,Delivered
C4204,MALE,Senior,Islamabad,O8204,10-07-2024,Pizza Hut,Sandwich,Fast Food,5,794.01,Cash,24,Inactive,1,Delivered
C2449,OTHER,Adult,Lahore,O6449,10-07-2024,Subway,Fries,Continental,3,847.54,Card,50,Inactive,4,Delayed
C3928,FEMALE,Adult,Lahore,O7928,10-07-2024,McDonald's,Burger,Continental,2,967.78,Wallet,46,Active,5,Delayed
C2110,FEMALE,Teenager,Islamabad,O6110,10-07-2024,Subway,Sandwich,Fast Food,5,1056.48,Cash,19,Inactive,4,Delivered
C3725,MALE,Senior,Multan,O7725,10-07-2024,KFC,Sandwich,Fast Food,5,1433.03,Card,38,Inactive,2,Delayed
C4078,FEMALE,Teenager,Islamabad,O8078,10-07-2024,Burger King,Pasta,Dessert,3,1450.44,Wallet,29,Inactive,2,Cancelled
C5835,FEMALE,Senior,Multan,O9835,11-07-2024,Pizza Hut,Pizza,Chinese,2,334.5,Card,7,Inactive,1,Delivered
C1522,FEMALE,Senior,Karachi,O5522,11-07-2024,KFC,Sandwich,Italian,1,352.75,Wallet,44,Inactive,2,Delivered
C6001,OTHER,Teenager,Peshawar,O10001,11-07-2024,McDonald's,Pasta,Chinese,3,847.29,Cash,31,Active,5,Delivered
C2321,MALE,Adult,Islamabad,O6321,11-07-2024,Subway,Fries,Chinese,3,926.68,Wallet,43,Inactive,3,Cancelled
C2173,OTHER,Teenager,Karachi,O6173,11-07-2024,KFC,Pizza,Italian,2,1005.3,Wallet,45,Active,5,Delivered
C4608,MALE,Adult,Multan,O8608,11-07-2024,Subway,Fries,Continental,1,1161.06,Wallet,50,Active,2,Cancelled
C4079,FEMALE,Teenager,Karachi,O8079,11-07-2024,Pizza Hut,Pasta,Fast Food,4,1164.42,Wallet,3,Inactive,5,Delivered
C4330,MALE,Adult,Lahore,O8330,11-07-2024,McDonald's,Fries,Continental,4,1309.59,Cash,11,Inactive,4,Delayed
C5665,MALE,Teenager,Multan,O9665,11-07-2024,Burger King,Fries,Chinese,5,1367.94,Card,23,Inactive,2,Delivered
C2205,OTHER,Senior,Karachi,O6205,11-07-2024,Pizza Hut,Burger,Chinese,3,1409.97,Card,42,Active,1,Cancelled
C6586,FEMALE,Senior,Islamabad,O10586,11-07-2024,Burger King,Sandwich,Italian,4,1466.81,Cash,7,Inactive,1,Delayed
C6134,FEMALE,Senior,Islamabad,O10134,12-07-2024,McDonald's,Pizza,Chinese,2,288.54,Card,17,Inactive,2,Cancelled
C2691,FEMALE,Teenager,Lahore,O6691,12-07-2024,KFC,Pasta,Continental,5,387.26,Card,48,Active,3,Delayed
C5652,FEMALE,Teenager,Multan,O9652,12-07-2024,Burger King,Fries,Fast Food,2,554.07,Cash,4,Active,3,Cancelled
C6276,MALE,Senior,Islamabad,O10276,12-07-2024,McDonald's,Fries,Fast Food,5,754.32,Card,25,Active,2,Cancelled
C6570,OTHER,Teenager,Lahore,O10570,12-07-2024,Subway,Pizza,Italian,5,916.03,Cash,50,Inactive,5,Delivered
C4920,MALE,Adult,Lahore,O8920,12-07-2024,Pizza Hut,Burger,Chinese,4,1102.32,Cash,27,Active,3,Cancelled
C5052,OTHER,Teenager,Lahore,O9052,12-07-2024,Burger King,Fries,Continental,4,1467.33,Card,22,Inactive,4,Cancelled
C1681,FEMALE,Teenager,Multan,O5681,01-08-2024,KFC,Burger,Fast Food,3,532.1,Cash,27,Active,2,Cancelled
C4615,MALE,Senior,Karachi,O8615,01-08-2024,Subway,Pasta,Fast Food,3,567.96,Wallet,2,Inactive,5,Delayed
C4305,FEMALE,Senior,Islamabad,O8305,01-08-2024,KFC,Burger,Chinese,2,657.48,Wallet,5,Active,3,Cancelled
C1150,MALE,Senior,Islamabad,O5150,01-08-2024,Pizza Hut,Sandwich,Chinese,4,950.35,Card,7,Active,2,Delayed
C4210,MALE,Teenager,Islamabad,O8210,01-08-2024,KFC,Fries,Dessert,5,1349.62,Cash,32,Active,4,Delivered
C3765,OTHER,Adult,Lahore,O7765,01-08-2024,Pizza Hut,Fries,Italian,2,1377.72,Cash,16,Active,5,Delivered
C1246,OTHER,Senior,Islamabad,O5246,02-08-2024,Subway,Burger,Chinese,3,165.69,Card,22,Active,4,Delivered
C5232,FEMALE,Senior,Lahore,O9232,02-08-2024,Burger King,Sandwich,Fast Food,1,730.76,Wallet,34,Active,2,Cancelled
C2589,FEMALE,Senior,Karachi,O6589,02-08-2024,McDonald's,Sandwich,Italian,3,748.42,Wallet,3,Inactive,1,Delayed
C2352,OTHER,Adult,Karachi,O6352,02-08-2024,KFC,Pizza,Fast Food,1,938.44,Card,3,Active,5,Delayed
C5194,OTHER,Teenager,Multan,O9194,02-08-2024,Pizza Hut,Sandwich,Dessert,1,1021.82,Wallet,15,Inactive,2,Delivered
C1319,OTHER,Senior,Multan,O5319,02-08-2024,KFC,Fries,Chinese,2,1228.42,Cash,25,Inactive,4,Delivered
C5480,OTHER,Adult,Karachi,O9480,02-08-2024,Subway,Fries,Italian,5,1421.13,Card,39,Active,3,Delayed
C2283,OTHER,Adult,Karachi,O6283,03-08-2024,McDonald's,Sandwich,Continental,3,814.98,Card,19,Active,1,Delayed
C4631,FEMALE,Teenager,Lahore,O8631,03-08-2024,McDonald's,Pizza,Fast Food,5,910.35,Cash,39,Active,4,Cancelled
C1907,MALE,Teenager,Lahore,O5907,03-08-2024,McDonald's,Pasta,Italian,5,1004.32,Wallet,39,Active,3,Delivered
C2881,MALE,Teenager,Multan,O6881,03-08-2024,Burger King,Pasta,Chinese,4,1034.14,Wallet,13,Inactive,3,Delivered
C5773,OTHER,Teenager,Peshawar,O9773,03-08-2024,McDonald's,Sandwich,Chinese,4,1090.41,Card,32,Active,2,Delayed
C1015,MALE,Adult,Lahore,O5015,03-08-2024,McDonald's,Fries,Chinese,2,1343.37,Cash,33,Active,2,Cancelled
C1367,FEMALE,Adult,Islamabad,O5367,03-08-2024,McDonald's,Sandwich,Dessert,2,1411.14,Card,19,Inactive,2,Delivered
C6021,MALE,Teenager,Islamabad,O10021,03-08-2024,Pizza Hut,Sandwich,Fast Food,5,1498.93,Cash,12,Inactive,3,Cancelled
C3854,FEMALE,Teenager,Islamabad,O7854,04-08-2024,Pizza Hut,Sandwich,Italian,2,129.62,Card,27,Inactive,5,Delivered
C5079,OTHER,Senior,Karachi,O9079,04-08-2024,McDonald's,Sandwich,Chinese,3,501.34,Wallet,22,Inactive,5,Cancelled
C2905,OTHER,Teenager,Islamabad,O6905,04-08-2024,Pizza Hut,Burger,Fast Food,1,514.31,Wallet,6,Inactive,4,Delivered
C1040,OTHER,Teenager,Lahore,O5040,04-08-2024,Subway,Fries,Continental,4,534.17,Wallet,38,Inactive,3,Delayed
C5209,MALE,Teenager,Lahore,O9209,04-08-2024,McDonald's,Burger,Italian,2,579.46,Wallet,31,Inactive,3,Delayed
C4317,MALE,Teenager,Islamabad,O8317,04-08-2024,McDonald's,Pasta,Fast Food,3,653.02,Wallet,48,Inactive,3,Cancelled
C2427,OTHER,Adult,Islamabad,O6427,04-08-2024,Burger King,Burger,Fast Food,2,687.88,Cash,3,Active,2,Delayed
C2143,OTHER,Teenager,Islamabad,O6143,04-08-2024,Pizza Hut,Pizza,Italian,4,825.88,Card,31,Active,5,Cancelled
C4311,OTHER,Teenager,Peshawar,O8311,04-08-2024,Subway,Burger,Dessert,5,856.2,Cash,30,Active,4,Cancelled
C3526,MALE,Senior,Multan,O7526,04-08-2024,Subway,Sandwich,Fast Food,1,935.47,Card,36,Active,4,Delayed
C2788,FEMALE,Senior,Lahore,O6788,04-08-2024,Burger King,Sandwich,Dessert,3,1057.71,Cash,44,Inactive,5,Delayed
C6215,OTHER,Adult,Islamabad,O10215,05-08-2024,Pizza Hut,Pizza,Italian,3,143.14,Wallet,12,Inactive,2,Delayed
C5032,MALE,Teenager,Lahore,O9032,05-08-2024,Pizza Hut,Fries,Italian,3,209.88,Cash,32,Active,4,Delayed
C6939,FEMALE,Teenager,Multan,O10939,05-08-2024,KFC,Pasta,Fast Food,2,364.05,Wallet,43,Inactive,1,Delayed
C3769,OTHER,Adult,Islamabad,O7769,05-08-2024,McDonald's,Pasta,Dessert,4,495.96,Wallet,14,Active,5,Delayed
C1037,MALE,Adult,Multan,O5037,05-08-2024,Subway,Sandwich,Continental,2,706.91,Cash,27,Inactive,2,Delivered
C3889,FEMALE,Teenager,Lahore,O7889,05-08-2024,KFC,Fries,Chinese,1,733.23,Cash,26,Active,3,Delivered
C2949,FEMALE,Teenager,Lahore,O6949,05-08-2024,Burger King,Pizza,Continental,2,734.06,Cash,39,Inactive,4,Cancelled
C6873,MALE,Teenager,Lahore,O10873,05-08-2024,McDonald's,Pizza,Continental,1,900.48,Wallet,13,Active,5,Delayed
C5389,OTHER,Teenager,Islamabad,O9389,05-08-2024,Subway,Sandwich,Italian,2,906.22,Card,11,Inactive,4,Cancelled
C4123,OTHER,Adult,Multan,O8123,05-08-2024,KFC,Sandwich,Chinese,4,934.92,Wallet,32,Inactive,1,Delivered
C5749,OTHER,Senior,Multan,O9749,05-08-2024,Burger King,Fries,Fast Food,3,1282.87,Cash,46,Inactive,5,Delayed
C5531,FEMALE,Teenager,Lahore,O9531,06-08-2024,Pizza Hut,Burger,Dessert,3,407.81,Wallet,46,Active,1,Cancelled
C5204,FEMALE,Senior,Peshawar,O9204,06-08-2024,KFC,Pasta,Continental,5,729.72,Wallet,18,Active,5,Delayed
C1936,MALE,Senior,Karachi,O5936,06-08-2024,KFC,Sandwich,Italian,2,774.83,Card,21,Active,4,Delayed
C2604,OTHER,Teenager,Peshawar,O6604,06-08-2024,Subway,Sandwich,Italian,3,938.59,Card,21,Inactive,4,Cancelled
C3221,FEMALE,Teenager,Lahore,O7221,06-08-2024,Subway,Pizza,Dessert,5,967.55,Cash,26,Active,2,Delayed
C5330,FEMALE,Adult,Peshawar,O9330,06-08-2024,Pizza Hut,Pasta,Continental,4,1009.09,Card,7,Active,4,Delivered
C1022,OTHER,Teenager,Peshawar,O5022,06-08-2024,Burger King,Burger,Dessert,5,1012.9,Wallet,16,Active,4,Delivered
C2854,OTHER,Adult,Islamabad,O6854,06-08-2024,KFC,Burger,Italian,3,1391.23,Cash,50,Inactive,1,Delayed
C5987,MALE,Teenager,Karachi,O9987,06-08-2024,McDonald's,Pizza,Continental,1,1485.59,Cash,43,Active,1,Delivered
C6090,FEMALE,Senior,Lahore,O10090,07-08-2024,Subway,Burger,Fast Food,3,573.35,Cash,32,Inactive,1,Delivered
C3488,FEMALE,Teenager,Islamabad,O7488,07-08-2024,Subway,Burger,Chinese,2,591.01,Cash,8,Active,3,Delivered
C1465,OTHER,Adult,Karachi,O5465,07-08-2024,Burger King,Pizza,Dessert,4,630.02,Card,33,Active,2,Delayed
C3294,FEMALE,Adult,Islamabad,O7294,07-08-2024,Pizza Hut,Sandwich,Dessert,3,651.18,Wallet,42,Active,2,Cancelled
C4784,OTHER,Senior,Lahore,O8784,07-08-2024,Pizza Hut,Fries,Chinese,4,744.24,Card,22,Inactive,1,Delayed
C5359,MALE,Teenager,Lahore,O9359,07-08-2024,KFC,Sandwich,Fast Food,2,833.96,Card,39,Inactive,3,Cancelled
C6944,MALE,Adult,Islamabad,O10944,07-08-2024,Pizza Hut,Pizza,Dessert,3,946.13,Cash,16,Active,5,Delivered
C3454,OTHER,Teenager,Multan,O7454,07-08-2024,Pizza Hut,Pasta,Chinese,4,980.7,Wallet,21,Inactive,5,Cancelled
C2705,OTHER,Adult,Lahore,O6705,07-08-2024,KFC,Pasta,Chinese,2,1050.61,Cash,14,Inactive,3,Delivered
C5457,OTHER,Teenager,Islamabad,O9457,07-08-2024,McDonald's,Pizza,Dessert,2,1055.86,Card,28,Inactive,3,Delayed
C4435,OTHER,Adult,Lahore,O8435,07-08-2024,McDonald's,Burger,Dessert,3,1087.84,Card,5,Active,2,Delayed
C3954,MALE,Teenager,Karachi,O7954,07-08-2024,Burger King,Sandwich,Dessert,3,1200.07,Card,45,Active,3,Delayed
C5341,OTHER,Adult,Karachi,O9341,07-08-2024,Pizza Hut,Pasta,Italian,1,1290.26,Wallet,6,Active,1,Cancelled
C3064,FEMALE,Adult,Multan,O7064,07-08-2024,McDonald's,Fries,Continental,2,1377.81,Card,36,Inactive,5,Cancelled
C4645,MALE,Senior,Lahore,O8645,07-08-2024,KFC,Fries,Italian,4,1430.06,Wallet,24,Inactive,2,Cancelled
C1002,OTHER,Senior,Islamabad,O5002,07-08-2024,Pizza Hut,Fries,Dessert,3,1452.54,Card,46,Active,4,Delayed
C3843,FEMALE,Senior,Lahore,O7843,08-08-2024,Pizza Hut,Fries,Chinese,4,514.79,Wallet,15,Active,1,Delivered
C4790,OTHER,Adult,Lahore,O8790,08-08-2024,Burger King,Fries,Continental,3,711.16,Card,26,Active,5,Delayed
C1854,OTHER,Adult,Lahore,O5854,08-08-2024,McDonald's,Sandwich,Fast Food,1,781.29,Cash,6,Active,3,Delivered
C5790,MALE,Teenager,Islamabad,O9790,08-08-2024,Burger King,Burger,Italian,1,987,Cash,31,Inactive,2,Cancelled
C5085,OTHER,Adult,Lahore,O9085,08-08-2024,McDonald's,Fries,Italian,2,1018.41,Cash,22,Inactive,1,Delayed
C6256,MALE,Adult,Peshawar,O10256,08-08-2024,KFC,Burger,Italian,4,1165.45,Cash,32,Active,2,Delayed
C4217,MALE,Adult,Karachi,O8217,08-08-2024,Pizza Hut,Pizza,Continental,4,1429.77,Cash,25,Inactive,2,Delayed
C5106,MALE,Adult,Lahore,O9106,09-08-2024,KFC,Pasta,Italian,4,151.13,Wallet,15,Active,1,Delivered
C4954,FEMALE,Teenager,Peshawar,O8954,09-08-2024,Burger King,Sandwich,Fast Food,1,397.66,Card,21,Active,5,Delivered
C1140,OTHER,Senior,Multan,O5140,09-08-2024,Subway,Burger,Chinese,3,407.46,Wallet,10,Inactive,3,Cancelled
C4779,FEMALE,Teenager,Multan,O8779,09-08-2024,KFC,Pizza,Continental,2,463.41,Cash,34,Inactive,4,Delivered
C6291,MALE,Teenager,Lahore,O10291,09-08-2024,Subway,Pizza,Fast Food,4,474.2,Card,10,Inactive,4,Cancelled
C1735,OTHER,Senior,Lahore,O5735,09-08-2024,McDonald's,Fries,Fast Food,5,541.99,Card,27,Inactive,1,Cancelled
C4408,MALE,Senior,Peshawar,O8408,09-08-2024,McDonald's,Burger,Dessert,5,595.83,Cash,8,Inactive,2,Delivered
C4047,OTHER,Senior,Multan,O8047,09-08-2024,Subway,Burger,Italian,2,647.68,Cash,29,Inactive,4,Cancelled
C4791,FEMALE,Senior,Peshawar,O8791,09-08-2024,KFC,Fries,Fast Food,3,726.01,Wallet,12,Active,2,Cancelled
C1616,MALE,Adult,Peshawar,O5616,09-08-2024,KFC,Fries,Fast Food,1,769.19,Cash,31,Active,4,Delivered
C6801,MALE,Senior,Multan,O10801,09-08-2024,Burger King,Pasta,Chinese,1,770.18,Cash,21,Inactive,1,Delayed
C5228,MALE,Teenager,Peshawar,O9228,09-08-2024,KFC,Burger,Fast Food,5,1068.79,Wallet,12,Inactive,4,Cancelled
C5953,FEMALE,Teenager,Multan,O9953,09-08-2024,Pizza Hut,Sandwich,Dessert,5,1101.14,Card,28,Inactive,1,Delayed
C2970,MALE,Teenager,Lahore,O6970,09-08-2024,Pizza Hut,Burger,Italian,3,1222.86,Cash,35,Active,3,Delivered
C1678,OTHER,Adult,Multan,O5678,09-08-2024,KFC,Sandwich,Continental,1,1227.07,Cash,46,Active,3,Delayed
C2198,OTHER,Adult,Peshawar,O6198,09-08-2024,Pizza Hut,Fries,Continental,2,1288.07,Wallet,29,Inactive,5,Delayed
C5307,FEMALE,Senior,Karachi,O9307,09-08-2024,Burger King,Burger,Italian,2,1337.62,Card,13,Inactive,5,Delayed
C1615,MALE,Adult,Lahore,O5615,09-08-2024,Pizza Hut,Fries,Italian,3,1340.32,Cash,48,Inactive,2,Delayed
C2554,MALE,Teenager,Multan,O6554,09-08-2024,Pizza Hut,Fries,Continental,4,1350.62,Cash,5,Inactive,2,Delivered
C6785,OTHER,Teenager,Peshawar,O10785,09-08-2024,Pizza Hut,Sandwich,Italian,1,1396.57,Cash,29,Active,5,Cancelled
C5108,OTHER,Teenager,Islamabad,O9108,10-08-2024,McDonald's,Fries,Italian,4,262.47,Wallet,26,Inactive,5,Delivered
C1309,MALE,Senior,Islamabad,O5309,10-08-2024,KFC,Sandwich,Dessert,4,460.45,Cash,47,Active,3,Cancelled
C3418,FEMALE,Senior,Lahore,O7418,10-08-2024,KFC,Fries,Continental,1,494.43,Card,44,Inactive,1,Delayed
C1152,FEMALE,Adult,Multan,O5152,10-08-2024,Subway,Sandwich,Dessert,3,502.54,Card,37,Inactive,5,Delivered
C1266,MALE,Adult,Karachi,O5266,10-08-2024,Subway,Pasta,Fast Food,1,756.35,Wallet,33,Active,4,Cancelled
C4639,MALE,Adult,Islamabad,O8639,10-08-2024,Subway,Pasta,Chinese,1,770.73,Cash,10,Inactive,1,Delayed
C3679,MALE,Teenager,Karachi,O7679,10-08-2024,Pizza Hut,Burger,Continental,2,858.62,Card,49,Active,2,Cancelled
C2620,FEMALE,Senior,Karachi,O6620,10-08-2024,Pizza Hut,Sandwich,Chinese,5,920.24,Cash,14,Inactive,1,Delayed
C3664,OTHER,Teenager,Islamabad,O7664,10-08-2024,Subway,Burger,Chinese,1,1078.2,Wallet,29,Inactive,5,Delayed
C6946,MALE,Adult,Lahore,O10946,10-08-2024,McDonald's,Burger,Dessert,4,1130.25,Card,35,Active,5,Delayed
C5856,FEMALE,Adult,Islamabad,O9856,10-08-2024,McDonald's,Sandwich,Fast Food,5,1247.36,Cash,16,Active,4,Cancelled
C4285,OTHER,Adult,Peshawar,O8285,10-08-2024,Subway,Fries,Italian,1,1373.26,Card,23,Active,4,Cancelled
C2183,MALE,Teenager,Lahore,O6183,10-08-2024,McDonald's,Fries,Italian,3,1475.31,Card,5,Active,1,Cancelled
C4136,FEMALE,Senior,Lahore,O8136,11-08-2024,McDonald's,Pasta,Italian,2,190.18,Cash,25,Inactive,4,Delivered
C2666,FEMALE,Teenager,Karachi,O6666,11-08-2024,Subway,Fries,Dessert,5,383.11,Card,39,Active,3,Delivered
C5426,OTHER,Adult,Multan,O9426,11-08-2024,KFC,Pizza,Continental,1,784.4,Wallet,36,Inactive,1,Cancelled
C3092,MALE,Adult,Peshawar,O7092,11-08-2024,Burger King,Pasta,Dessert,5,915.2,Wallet,39,Active,2,Delivered
C3019,FEMALE,Senior,Peshawar,O7019,11-08-2024,Pizza Hut,Pasta,Continental,1,935.89,Wallet,18,Inactive,3,Cancelled
C6542,OTHER,Senior,Islamabad,O10542,11-08-2024,Burger King,Pizza,Chinese,3,995.93,Wallet,17,Inactive,3,Cancelled
C1000,FEMALE,Teenager,Peshawar,O5000,11-08-2024,Pizza Hut,Pasta,Italian,1,1210.1,Wallet,26,Inactive,5,Cancelled
C5799,OTHER,Adult,Islamabad,O9799,11-08-2024,Pizza Hut,Burger,Dessert,3,1343.28,Cash,48,Inactive,5,Delivered
C3223,FEMALE,Adult,Islamabad,O7223,11-08-2024,Pizza Hut,Burger,Italian,4,1409.75,Cash,9,Inactive,4,Delivered
C1859,MALE,Senior,Islamabad,O5859,11-08-2024,Burger King,Fries,Dessert,2,1458.01,Cash,40,Inactive,5,Delayed
